1577084449669,0200,BC:6A:29:BE:2F:76,-65
1577084449689,18271,7C:66:9D:7B:2D:4A,-62
1577084449739,1100,BC:6A:29:BE:31:57,-89
1577084449780,0200,BC:6A:29:BE:2F:76,-64
1577084449839,0000,6D:7B:4E:02:6A:42,-46
1577084449847,1100,BC:6A:29:BE:31:57,-86
1577084449883,0200,BC:6A:29:BE:2F:76,-63
1577084449890,18271,7C:66:9D:7B:2D:4A,-61
1577084449949,1100,BC:6A:29:BE:31:57,-86
1577084449983,0200,BC:6A:29:BE:2F:76,-63
1577084449990,18271,7C:66:9D:7B:2D:4A,-62
1577084450052,1100,BC:6A:29:BE:31:57,-86
1577084450085,0200,BC:6A:29:BE:2F:76,-65
1577084450099,18271,7C:66:9D:7B:2D:4A,-62
1577084450115,0000,6D:7B:4E:02:6A:42,-46
1577084450158,1100,BC:6A:29:BE:31:57,-86
1577084450192,0200,BC:6A:29:BE:2F:76,-63
1577084450199,18271,7C:66:9D:7B:2D:4A,-62
1577084450201,-1816427940,D1:F9:AB:9A:31:7F,-29
1577084450237,1105,7C:66:9D:7B:29:FA,-65
1577084450266,1100,BC:6A:29:BE:31:57,-86
1577084450308,18271,7C:66:9D:7B:2D:4A,-61
1577084450337,1105,7C:66:9D:7B:29:FA,-65
1577084450368,1100,BC:6A:29:BE:31:57,-86
1577084450399,0200,BC:6A:29:BE:2F:76,-63
1577084450414,18271,7C:66:9D:7B:2D:4A,-62
1577084450445,1105,7C:66:9D:7B:29:FA,-65
1577084450471,1100,BC:6A:29:BE:31:57,-86
1577084450504,0200,BC:6A:29:BE:2F:76,-62
1577084450517,18271,7C:66:9D:7B:2D:4A,-62
1577084450545,1105,7C:66:9D:7B:29:FA,-64
1577084450579,1100,BC:6A:29:BE:31:57,-87
1577084450607,0200,BC:6A:29:BE:2F:76,-61
1577084450623,18271,7C:66:9D:7B:2D:4A,-62
1577084450650,1105,7C:66:9D:7B:29:FA,-66
1577084450668,0000,6D:7B:4E:02:6A:42,-47
1577084450680,1100,BC:6A:29:BE:31:57,-88
1577084450715,0200,BC:6A:29:BE:2F:76,-62
1577084450731,18271,7C:66:9D:7B:2D:4A,-62
1577084450751,1105,7C:66:9D:7B:29:FA,-65
1577084450827,0200,BC:6A:29:BE:2F:76,-61
1577084450835,18271,7C:66:9D:7B:2D:4A,-61
1577084450859,1105,7C:66:9D:7B:29:FA,-64
1577084450924,0200,BC:6A:29:BE:2F:76,-60
1577084450942,18271,7C:66:9D:7B:2D:4A,-60
1577084450964,1105,7C:66:9D:7B:29:FA,-64
1577084450993,1100,BC:6A:29:BE:31:57,-87
1577084451030,0200,BC:6A:29:BE:2F:76,-60
1577084451047,18271,7C:66:9D:7B:2D:4A,-61
1577084451075,1105,7C:66:9D:7B:29:FA,-64
1577084451135,0200,BC:6A:29:BE:2F:76,-60
1577084451158,18271,7C:66:9D:7B:2D:4A,-59
1577084451206,1100,BC:6A:29:BE:31:57,-85
1577084451236,0200,BC:6A:29:BE:2F:76,-59
1577084451259,18271,7C:66:9D:7B:2D:4A,-60
1577084451341,0200,BC:6A:29:BE:2F:76,-59
1577084451363,18271,7C:66:9D:7B:2D:4A,-61
1577084451418,1100,BC:6A:29:BE:31:57,-86
1577084451451,0200,BC:6A:29:BE:2F:76,-61
