error_distance,point_reference_tag
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.115054268789043,4
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
1.7594448145436659,6
